PROVIDER_ID,report_indicator,Patient_Experience_cnt,Outcomes_Readmission_cnt,Outcomes_Mortality_cnt,Outcomes_Safety_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,cnt_grp,summary_score,star
450638,1,8,6,6,6,7,5,2,3) # of groups=5,-0.0944501753213628,3.0
450639,1,8,8,7,7,10,5,2,3) # of groups=5,-0.0947419995500098,3.0
450641,0,0,3,1,0,7,2,0,,-0.5814231093336458,N/A
450643,1,8,7,6,6,9,5,2,3) # of groups=5,0.3290940625650914,4.0
450644,1,8,7,7,6,8,5,2,3) # of groups=5,-0.5117455154112489,2.0
450647,1,8,11,7,8,9,5,2,3) # of groups=5,-0.0454784595452638,3.0
450651,1,8,9,7,8,9,5,2,3) # of groups=5,0.0079614106190883,3.0
450653,0,0,4,2,2,8,2,0,,-0.5568956808965163,N/A
450654,0,0,3,1,0,8,2,0,,-0.7541724049425763,N/A
450656,1,8,9,6,6,9,5,2,3) # of groups=5,-0.3058173314450556,2.0
450658,0,0,3,1,0,6,2,0,,-1.2864738277779375,N/A
450659,1,8,5,3,7,6,5,2,3) # of groups=5,0.2583570650928659,4.0
450661,1,8,8,7,4,8,5,2,3) # of groups=5,-0.2479568370561557,3.0
450662,1,8,7,4,7,9,5,2,3) # of groups=5,-0.3827297042543434,2.0
450668,1,8,8,6,7,7,5,2,3) # of groups=5,-0.4131214273062767,2.0
450669,1,8,7,5,5,9,5,2,3) # of groups=5,0.2642053391353068,4.0
45066F,1,8,5,5,3,6,5,2,3) # of groups=5,-0.2186788645131029,3.0
450670,1,8,8,6,7,8,5,2,3) # of groups=5,-0.3669113704754432,2.0
450672,1,8,9,7,7,7,5,2,3) # of groups=5,-0.299888172803153,2.0
450674,1,8,2,0,6,6,3,1,1) # of groups=3,-0.1069253980661223,3.0
450675,1,8,8,7,8,8,5,2,3) # of groups=5,-0.4058022964510246,2.0
450677,1,8,8,6,7,9,5,2,3) # of groups=5,0.0295681142455691,3.0
450678,1,8,5,4,4,7,5,2,3) # of groups=5,-0.7494211690255224,1.0
450684,1,8,9,6,7,10,5,2,3) # of groups=5,-0.2209431732977591,3.0
450686,1,8,11,7,7,9,5,2,3) # of groups=5,-0.4455012904718951,2.0
450688,1,8,5,5,5,9,5,2,3) # of groups=5,0.3100483404098917,4.0
450690,1,8,7,3,1,8,4,1,2) # of groups=4,0.3955200981178234,4.0
450694,0,8,4,2,1,7,3,0,1) # of groups=3,-0.0558239744796804,N/A
450698,0,0,0,0,0,6,1,0,,-0.0484941472692169,N/A
450702,1,8,9,7,8,11,5,2,3) # of groups=5,-0.3445228561273564,2.0
450709,1,8,10,5,7,11,5,2,3) # of groups=5,0.7257335913207037,5.0
450711,1,8,7,7,6,9,5,2,3) # of groups=5,-0.0031249504629461,3.0
450713,1,8,9,7,7,9,5,2,3) # of groups=5,0.4685796066861918,5.0
450718,1,8,9,7,7,9,5,2,3) # of groups=5,0.3128989897037053,4.0
450723,1,8,9,7,8,9,5,2,3) # of groups=5,-0.0378998734048238,3.0
450730,1,8,6,5,3,7,5,2,3) # of groups=5,-0.5759965454435705,2.0
450742,1,8,7,6,7,9,5,2,3) # of groups=5,-0.09617200682698,3.0
450743,1,8,9,7,7,10,5,2,3) # of groups=5,0.230001619416214,4.0
450747,1,8,6,5,4,10,5,2,3) # of groups=5,-0.4230827847650906,2.0
45074F,1,8,6,5,4,7,5,2,3) # of groups=5,-0.2744210305978615,2.0
450755,0,0,1,0,1,7,1,0,,-0.2125131819140407,N/A
450771,1,8,9,7,8,8,5,2,3) # of groups=5,-0.0857738920411139,3.0
450774,0,8,4,0,2,3,3,0,1) # of groups=3,-0.0873352944853053,N/A
450775,1,8,9,7,8,9,5,2,3) # of groups=5,0.0286620751622678,3.0
450779,1,8,8,6,8,9,5,2,3) # of groups=5,0.4812626778960794,5.0
450788,1,8,9,7,8,9,5,2,3) # of groups=5,0.0950748860158048,4.0
450801,1,8,11,7,8,11,5,2,3) # of groups=5,0.1893071707319066,4.0
450804,0,8,3,0,2,5,3,0,1) # of groups=3,1.7797803892383222,N/A
450808,0,8,3,0,1,3,3,0,1) # of groups=3,-0.2816378077641119,N/A
450809,1,8,8,6,8,8,5,2,3) # of groups=5,0.2269971888070848,4.0
450820,1,8,11,7,8,11,5,2,3) # of groups=5,0.3810539516799121,4.0
450822,1,8,5,3,3,8,5,2,3) # of groups=5,-0.1409669998650438,3.0
450825,0,0,1,0,2,4,1,0,,0.988639613937781,N/A
450827,0,8,3,0,2,6,3,0,1) # of groups=3,1.100628653141761,N/A
450828,1,8,3,3,2,9,4,1,2) # of groups=4,0.5933047757337384,4.0
450831,0,0,0,0,1,4,1,0,,-1.361721760365875,N/A
450833,0,0,4,0,1,8,2,0,,0.1496588510941981,N/A
450834,0,8,3,0,2,5,3,0,1) # of groups=3,-0.2272829313844603,N/A
450840,1,8,7,4,3,8,5,2,3) # of groups=5,0.0998102318531052,4.0
450844,1,8,11,7,8,10,5,2,3) # of groups=5,0.4260102134426686,5.0
450847,1,8,7,6,7,11,5,2,3) # of groups=5,0.0682019457113826,4.0
450848,1,8,7,6,7,11,5,2,3) # of groups=5,-0.0765370038206211,3.0
450851,1,8,4,3,2,3,4,1,2) # of groups=4,0.6064208047449136,4.0
450853,1,8,4,0,5,8,4,1,2) # of groups=4,-0.1019463432007878,2.0
450855,1,8,8,5,6,8,5,2,3) # of groups=5,0.3939508491281444,5.0
450856,0,8,3,0,2,4,3,0,1) # of groups=3,0.8768300727780727,N/A
450860,0,0,4,0,2,4,2,0,,0.2727994682204361,N/A
450862,1,8,10,7,7,8,5,2,3) # of groups=5,0.0621907374908094,4.0
450864,0,8,3,0,2,5,3,0,1) # of groups=3,1.0812658971291549,N/A
450865,0,8,4,0,1,7,3,0,1) # of groups=3,0.2877060384861717,N/A
450867,1,8,7,3,6,8,5,2,3) # of groups=5,0.5429259395308256,5.0
450869,1,8,11,7,8,10,5,2,3) # of groups=5,0.0264884442152421,3.0
45086F,1,8,6,5,4,6,5,2,3) # of groups=5,0.3312966109523674,4.0
450871,0,0,3,0,2,2,1,0,,0.372928931509884,N/A
450872,0,0,3,0,2,7,2,0,,-0.349599512538876,N/A
450874,0,8,3,0,2,4,3,0,1) # of groups=3,0.3958841067903828,N/A
450875,0,8,3,0,2,3,3,0,1) # of groups=3,1.0628928641006452,N/A
450876,1,8,8,5,3,8,5,2,3) # of groups=5,-0.940386974964294,1.0
450880,0,8,3,0,2,4,3,0,1) # of groups=3,-0.1655620018754501,N/A
450883,0,0,3,0,2,4,2,0,,0.2515272454245537,N/A
450885,1,8,6,4,2,9,4,1,2) # of groups=4,0.4781746284655085,4.0
450888,0,0,3,0,2,4,2,0,,0.0962019043571166,N/A
450889,0,8,3,0,2,2,2,0,,1.151821732902375,N/A
450890,1,8,7,6,7,8,5,2,3) # of groups=5,0.1555289408036045,4.0
450891,1,8,4,0,3,4,4,1,2) # of groups=4,-0.0154829459832788,3.0
450893,1,8,5,3,1,5,4,1,2) # of groups=4,0.7333085353855009,5.0
45090F,1,8,6,5,4,6,5,2,3) # of groups=5,-0.1522127850474111,3.0
451300,0,0,2,1,0,3,1,0,,-0.1994751093997359,N/A
451301,0,0,0,0,0,2,0,0,,0.0926946139604694,N/A
451303,0,0,1,0,0,4,1,0,,0.2608323750631562,N/A
451304,0,0,0,0,0,1,0,0,,2.342570530056036,N/A
451305,0,0,0,0,0,4,1,0,,1.4264530249522775,N/A
451306,0,0,1,0,0,2,0,0,,0.7739823807927977,N/A
451307,0,0,0,0,0,1,0,0,,1.5110392898485523,N/A
451308,0,0,1,0,0,1,0,0,,-0.3537383114341065,N/A
451310,0,0,1,0,0,0,0,0,,0.7618825107845283,N/A
451311,0,0,1,0,0,2,0,0,,0.3758690561483389,N/A
451312,0,0,1,0,0,1,0,0,,-1.459100164282023,N/A
451313,0,0,0,0,0,2,0,0,,1.8021179088361603,N/A
451314,0,0,0,0,0,1,0,0,,2.275138187289256,N/A
451315,0,0,2,1,0,1,0,0,,0.7024431810020619,N/A
451316,0,0,0,0,0,4,1,0,,0.8566317963108941,N/A
451317,0,0,0,0,0,2,0,0,,1.1163848258545102,N/A
451318,0,0,0,0,0,1,0,0,,2.780880758040104,N/A
451319,0,0,4,1,1,8,2,0,,0.3218398148892005,N/A
451320,0,0,0,0,0,3,1,0,,1.6814971716320852,N/A
451322,0,0,0,0,0,3,1,0,,0.7079801687457636,N/A
451323,0,0,3,1,0,6,2,0,,-0.0045141135220358,N/A
451324,0,0,0,0,0,2,0,0,,1.3308311151887229,N/A
451329,0,0,0,0,0,1,0,0,,2.173989673139088,N/A
451330,0,0,2,0,0,5,1,0,,0.3286246233043329,N/A
451331,0,0,2,1,0,2,0,0,,0.4669200411818348,N/A
451332,0,0,0,0,0,3,1,0,,0.4298541903388617,N/A
451333,0,0,1,0,0,4,1,0,,-0.3986181525386934,N/A
451334,0,0,0,0,0,2,0,0,,-2.580259608598793,N/A
451337,0,0,1,0,0,0,0,0,,0.120763056144984,N/A
451338,0,0,0,0,0,2,0,0,,1.728739134191987,N/A
451340,0,0,1,0,0,1,0,0,,1.0605936665084408,N/A
451341,0,0,1,0,0,2,0,0,,-0.3651987903966341,N/A
451342,0,0,1,0,0,3,1,0,,1.1550212255241332,N/A
451343,0,0,3,2,0,4,2,0,,0.1588539532014987,N/A
451344,0,0,1,0,0,3,1,0,,0.6068258083937197,N/A
451346,0,0,3,1,0,3,2,0,,0.0778345411494437,N/A
451347,0,0,3,1,0,2,1,0,,-0.6440578837019186,N/A
451349,0,0,1,0,0,2,0,0,,0.6077703571894921,N/A
451350,0,0,1,0,0,1,0,0,,0.5241928200200212,N/A
451351,0,0,1,0,0,3,1,0,,-0.0563035461669639,N/A
451352,0,0,0,0,0,3,1,0,,1.8049906603441288,N/A
451353,0,0,0,0,0,1,0,0,,1.465950074087901,N/A
451354,0,0,1,0,0,4,1,0,,-1.8303303895048613,N/A
451355,0,0,1,0,0,4,1,0,,0.2492227403230191,N/A
451356,0,0,3,1,0,3,2,0,,-0.1446807979826027,N/A
451359,0,0,2,1,0,5,1,0,,0.593282496380183,N/A
451360,0,0,0,0,0,2,0,0,,-0.5228190082355275,N/A
451361,0,0,2,1,0,5,1,0,,-0.4184354011631626,N/A
451362,0,0,1,0,0,0,0,0,,0.9755889956643764,N/A
451363,0,0,2,0,0,4,1,0,,0.3083874393177569,N/A
451364,0,0,1,0,0,3,1,0,,-0.6537050140194837,N/A
451365,0,0,5,1,1,6,2,0,,0.3865589920489266,N/A
451366,0,0,0,0,0,1,0,0,,-2.047689837641008,N/A
451367,1,0,6,3,1,8,3,1,1) # of groups=3,-0.0578601868632093,3.0
451369,0,0,1,0,0,1,0,0,,-0.7230842129198201,N/A
451370,0,0,3,1,1,5,2,0,,0.1368631211896078,N/A
451371,0,8,2,1,0,5,2,0,,1.2432088117771616,N/A
451372,0,0,1,0,0,1,0,0,,0.2754673924532707,N/A
451373,0,0,1,0,0,5,1,0,,-0.0493852562052246,N/A
451374,0,0,1,1,0,2,0,0,,0.1582177390183346,N/A
451375,0,0,1,0,0,4,1,0,,-0.0168109094331949,N/A
451376,0,0,2,1,0,3,1,0,,-0.3710706757726991,N/A
451377,0,0,1,0,0,1,0,0,,-0.7545828094445319,N/A
451378,0,0,3,1,0,6,2,0,,-0.1392386129233222,N/A
451379,0,0,3,1,2,5,2,0,,-0.0440381315462699,N/A
451380,1,8,6,3,2,9,4,1,2) # of groups=4,1.024005027965603,5.0
451381,0,0,1,0,0,2,0,0,,-1.3162432474339056,N/A
451382,0,0,4,2,0,6,2,0,,-0.6895794010225534,N/A
451384,0,0,3,1,0,7,2,0,,-0.4436910541804592,N/A
451385,0,0,2,1,0,6,1,0,,0.799107763283237,N/A
451386,0,0,5,0,0,5,2,0,,-0.2682713204753211,N/A
451387,0,8,9,2,2,6,3,0,1) # of groups=3,-0.0143158024667838,N/A
451389,0,0,0,0,0,2,0,0,,0.478750785508801,N/A
451390,0,0,0,0,0,2,0,0,,0.4455326156249639,N/A
451391,0,0,1,0,0,6,1,0,,0.1682555034987253,N/A
451392,0,0,3,1,1,7,2,0,,-0.5532011747444101,N/A
451394,0,0,0,0,0,1,0,0,,0.0776152772012239,N/A
451395,0,8,4,2,1,2,2,0,,-0.0989280417329376,N/A
451396,0,0,0,0,0,3,1,0,,1.4202279053738438,N/A
451397,0,0,0,0,0,2,0,0,,0.2009399856790909,N/A
451398,0,0,2,0,0,3,1,0,,-0.0414996491189474,N/A
460001,1,8,10,6,8,9,5,2,3) # of groups=5,0.4435713414415447,5.0
460003,1,8,6,2,5,8,4,1,2) # of groups=4,-0.4952704337653362,2.0
460004,1,8,11,7,7,11,5,2,3) # of groups=5,0.7307403313116679,5.0
460005,1,8,7,6,7,8,5,2,3) # of groups=5,0.0812935697829803,4.0
460006,1,8,8,2,8,8,4,1,2) # of groups=4,0.6787636468991394,5.0
460007,1,8,7,2,3,11,4,1,2) # of groups=4,0.400300974836683,4.0
460009,1,8,11,7,8,10,5,2,3) # of groups=5,0.6420706690692012,5.0
460010,1,8,11,7,8,9,5,2,3) # of groups=5,0.8160991793477772,5.0
460011,1,8,6,2,3,10,4,1,2) # of groups=4,0.3125872422562701,4.0
460013,1,8,6,2,3,9,4,1,2) # of groups=4,0.6480284169900252,5.0
460014,0,8,6,1,2,10,3,0,1) # of groups=3,0.0812341490560448,N/A
460015,1,8,7,3,4,11,5,2,3) # of groups=5,0.6772161899989764,5.0
460017,0,8,4,1,1,9,3,0,1) # of groups=3,0.3892944818733482,N/A
460019,1,0,6,2,3,9,3,1,1) # of groups=3,0.600673480341076,5.0
460021,1,8,11,7,8,11,5,2,3) # of groups=5,0.6431019998300492,5.0
460023,1,8,5,2,4,11,4,1,2) # of groups=4,0.3056844645703443,4.0
460026,0,8,6,1,1,10,3,0,1) # of groups=3,0.5761803446892263,N/A
46002F,1,8,6,5,4,5,5,2,3) # of groups=5,0.7617123299241434,5.0
460030,0,8,5,2,2,8,3,0,1) # of groups=3,0.3786507790248602,N/A
460039,0,0,2,0,1,8,1,0,,0.5409438285636001,N/A
460041,1,8,7,4,7,9,5,2,3) # of groups=5,0.305805380773189,4.0
460042,1,8,5,4,3,8,5,2,3) # of groups=5,1.0045973884807318,5.0
460043,0,0,1,0,0,7,1,0,,0.8939190195705772,N/A
460044,1,8,6,2,3,10,4,1,2) # of groups=4,0.4120989382687594,4.0
460047,1,8,9,7,8,10,5,2,3) # of groups=5,-0.0011198005494448,3.0
460049,0,8,3,0,2,4,3,0,1) # of groups=3,0.9185242415041688,N/A
460051,1,8,8,6,7,10,5,2,3) # of groups=5,0.2929431526462195,4.0
460052,1,8,6,2,5,9,4,1,2) # of groups=4,0.3293040120364926,4.0
460054,0,0,3,0,1,8,2,0,,0.2218522354375627,N/A
460057,1,8,5,1,3,10,4,1,2) # of groups=4,0.670838636068974,5.0
460058,1,8,5,2,4,10,4,1,2) # of groups=4,0.6062935902612404,4.0
460060,1,8,6,2,3,9,4,1,2) # of groups=4,0.9223728248563972,5.0
460061,0,8,5,2,2,10,3,0,1) # of groups=3,0.5759624630560596,N/A
460062,0,8,3,0,2,9,3,0,1) # of groups=3,1.02194293223294,N/A
461300,0,0,2,0,0,6,1,0,,0.6836178330052544,N/A
461301,0,0,2,0,0,7,1,0,,0.2302911265088816,N/A
461302,0,0,1,0,0,0,0,0,,0.120763056144984,N/A
461303,0,0,3,0,0,8,2,0,,0.0898287127672393,N/A
461304,0,8,5,1,1,5,3,0,1) # of groups=3,0.967733839093372,N/A
461305,0,0,0,0,0,1,0,0,,1.9042603020719684,N/A
461306,0,0,5,1,1,3,2,0,,-0.7615872205325498,N/A
461307,0,8,3,0,0,8,3,0,1) # of groups=3,0.9613451864228696,N/A
461308,0,0,2,0,1,6,1,0,,0.1385798785396036,N/A
461309,0,0,2,0,0,3,1,0,,-0.0585290089139874,N/A
461310,0,0,1,0,0,3,1,0,,0.1022157120215915,N/A
461333,0,0,1,0,0,7,1,0,,0.641255465873352,N/A
461335,0,0,3,1,0,2,1,0,,0.2887656699254529,N/A
470001,1,8,9,5,4,11,5,2,3) # of groups=5,-0.1752817648835707,3.0
470003,1,8,11,7,8,11,5,2,3) # of groups=5,0.0977486925387174,4.0
470005,1,8,9,6,7,10,5,2,3) # of groups=5,-0.5044439450461835,2.0
470011,1,8,9,4,3,8,5,2,3) # of groups=5,0.1534375687758963,4.0
470012,1,8,9,5,4,10,5,2,3) # of groups=5,0.0426998075171156,3.0
47001F,1,8,5,3,3,5,5,2,3) # of groups=5,0.3180053754914772,4.0
470024,1,8,7,5,4,12,5,2,3) # of groups=5,0.0771528029187565,4.0
471300,0,0,1,0,0,3,1,0,,0.6318963470926342,N/A
471301,1,8,4,3,2,3,4,1,2) # of groups=4,0.1659379672207259,3.0
471302,0,8,4,2,1,0,2,0,,0.528599565759892,N/A
471303,1,8,5,5,2,3,4,1,2) # of groups=4,-0.7434754872595488,1.0
471304,1,8,6,5,1,1,3,1,1) # of groups=3,-0.1029196191570933,3.0
471305,1,8,9,4,3,2,4,2,2) # of groups=4,-0.4802593287971375,2.0
471306,0,0,5,4,2,2,2,1,,0.1308593352348258,N/A
471307,1,8,7,4,2,6,4,1,2) # of groups=4,-0.015123261810623,3.0
480001,1,8,5,3,2,5,4,1,2) # of groups=4,-0.8356647188877957,1.0
480002,0,8,2,3,0,0,2,1,,-1.922599005678491,N/A
490002,1,8,4,3,1,6,4,1,2) # of groups=4,0.2029345395031843,3.0
490004,1,8,11,7,7,11,5,2,3) # of groups=5,0.0629652473321332,4.0
490005,1,8,11,7,7,11,5,2,3) # of groups=5,0.1131692586808365,4.0
490007,1,8,10,7,6,10,5,2,3) # of groups=5,-0.1102193984382272,3.0
490009,1,8,11,7,8,9,5,2,3) # of groups=5,0.3070951203843567,4.0
490013,1,8,8,5,3,9,5,2,3) # of groups=5,-0.4550965333772059,2.0
490017,1,8,11,7,7,10,5,2,3) # of groups=5,-0.1011707350081112,3.0
490018,1,8,10,6,7,11,5,2,3) # of groups=5,0.0227888474136632,3.0
490019,1,8,9,5,4,10,5,2,3) # of groups=5,-0.7178584817122914,1.0
490020,1,8,6,5,5,9,5,2,3) # of groups=5,0.0343114944522641,3.0
490021,1,8,11,7,7,10,5,2,3) # of groups=5,0.0619807619893679,4.0
490022,1,8,11,7,7,9,5,2,3) # of groups=5,-0.426308773600304,2.0
490023,1,8,7,5,3,11,5,2,3) # of groups=5,-0.1703578690855174,3.0
490024,1,8,11,7,8,10,5,2,3) # of groups=5,0.1128670474619207,4.0
490032,1,8,11,7,8,10,5,2,3) # of groups=5,0.1955179894301547,4.0
490033,1,8,6,4,2,9,4,1,2) # of groups=4,0.1183188421665347,3.0
490037,1,8,8,5,2,9,4,1,2) # of groups=4,0.004128557748733,3.0
490038,0,8,9,2,2,6,3,0,1) # of groups=3,0.3666783126217472,N/A
490040,1,8,8,6,7,10,5,2,3) # of groups=5,0.510348623196079,5.0
490041,1,8,8,5,6,8,5,2,3) # of groups=5,0.0263764603842048,3.0
490042,1,8,9,6,6,11,5,2,3) # of groups=5,0.2697677739314654,4.0
490043,1,8,10,6,7,11,5,2,3) # of groups=5,0.7227947973589282,5.0
490044,1,8,8,6,8,12,5,2,3) # of groups=5,0.1689573944197779,4.0
490045,1,8,8,6,6,10,5,2,3) # of groups=5,-0.024070262485648,3.0
490046,1,8,8,6,7,11,5,2,3) # of groups=5,0.3236142930203595,4.0
490048,1,8,11,7,7,10,5,2,3) # of groups=5,-0.0070851416700998,3.0
490050,1,8,9,7,8,10,5,2,3) # of groups=5,0.4743270230271515,5.0
490052,1,8,10,7,7,11,5,2,3) # of groups=5,-0.3073800098078312,2.0
490053,1,8,9,6,6,10,5,2,3) # of groups=5,-0.500871612055877,2.0
490057,1,8,9,7,7,10,5,2,3) # of groups=5,0.3031743164100729,4.0
490059,1,8,11,7,8,10,5,2,3) # of groups=5,0.2258574234686813,4.0
490060,1,8,8,4,4,9,5,2,3) # of groups=5,-0.2172135736162573,3.0
490063,1,8,11,7,8,10,5,2,3) # of groups=5,0.5377412418524344,5.0
490066,1,8,8,6,7,10,5,2,3) # of groups=5,0.2211553053565918,4.0
490067,1,8,7,6,6,9,5,2,3) # of groups=5,-0.5220450134332895,2.0
490069,1,8,11,7,7,11,5,2,3) # of groups=5,0.2439480030180843,4.0
49006F,1,8,5,3,2,5,4,1,2) # of groups=4,0.4954337423694367,4.0
490075,1,8,10,6,6,11,5,2,3) # of groups=5,-0.1744646660823436,3.0
490077,1,8,10,6,7,10,5,2,3) # of groups=5,0.7745000889899553,5.0
490084,1,8,9,4,3,8,5,2,3) # of groups=5,0.3226853974788797,4.0
490088,1,8,6,4,2,9,4,1,2) # of groups=4,0.3970655950958857,4.0
490089,1,8,6,4,2,8,4,1,2) # of groups=4,0.1598881602757705,3.0
490090,1,8,9,5,3,10,5,2,3) # of groups=5,0.2263833204228259,4.0
490092,1,8,6,2,3,9,4,1,2) # of groups=4,-0.1953621972741148,2.0
490093,1,8,8,6,7,10,5,2,3) # of groups=5,0.473991155485423,5.0
490094,0,0,3,0,1,7,2,0,,0.4398253927538519,N/A
490097,0,0,4,2,0,8,2,0,,-0.2046344770533842,N/A
490098,1,8,8,4,3,10,5,2,3) # of groups=5,-0.0459149454430525,3.0
490101,1,8,7,6,7,11,5,2,3) # of groups=5,0.4774974973661461,5.0
490107,1,8,8,6,7,9,5,2,3) # of groups=5,0.1482904544567059,4.0
49010F,1,8,6,5,4,6,5,2,3) # of groups=5,0.1699352832661586,4.0
490110,1,8,8,6,7,11,5,2,3) # of groups=5,-0.0554899779995928,3.0
490111,1,8,7,3,3,10,5,2,3) # of groups=5,-0.0300169768309184,3.0
490112,1,8,11,7,8,11,5,2,3) # of groups=5,0.5388241143316919,5.0
490113,1,8,8,6,8,10,5,2,3) # of groups=5,-0.3259972551077024,2.0
490114,1,0,8,3,3,9,4,2,2) # of groups=4,0.5338949529736849,4.0
490115,1,8,6,4,2,9,4,1,2) # of groups=4,-0.4243360403010334,2.0
490116,1,8,8,3,2,8,4,1,2) # of groups=4,0.2097447576718645,3.0
490117,0,0,2,2,0,5,1,0,,-0.6969299894957401,N/A
490118,1,8,11,7,8,10,5,2,3) # of groups=5,0.3965223528592079,5.0
490119,1,8,8,6,7,12,5,2,3) # of groups=5,0.2975497914340131,4.0
49011F,1,8,6,5,4,5,5,2,3) # of groups=5,0.7579069164223811,5.0
490120,1,8,8,6,8,9,5,2,3) # of groups=5,-0.1523903524527915,3.0
490122,1,8,7,6,6,10,5,2,3) # of groups=5,0.4029470261172235,5.0
490126,1,8,6,4,2,10,4,1,2) # of groups=4,0.5814388518484594,4.0
490127,1,8,4,3,2,7,4,1,2) # of groups=4,-0.1534588433523205,2.0
490130,1,8,7,5,3,9,5,2,3) # of groups=5,0.0025405199632863,3.0
490136,1,8,8,6,7,11,5,2,3) # of groups=5,0.1938214874660457,4.0
490140,1,8,7,5,4,9,5,2,3) # of groups=5,0.2977621092477028,4.0
490141,1,8,8,5,7,10,5,2,3) # of groups=5,-0.0792276303350994,3.0
490143,1,8,7,5,3,7,5,2,3) # of groups=5,0.2648659422634565,4.0
490144,1,8,7,4,4,8,5,2,3) # of groups=5,-0.2801185064623528,2.0
490145,0,8,5,2,2,8,3,0,1) # of groups=3,0.1826109266888842,N/A
491300,0,0,3,2,0,5,2,0,,-0.0936795686676876,N/A
491302,1,8,4,3,1,6,4,1,2) # of groups=4,0.5342405314583973,4.0
491303,0,0,0,0,0,5,1,0,,0.9545240089476164,N/A
491304,1,8,6,3,1,6,4,1,2) # of groups=4,-0.2311299511815548,2.0
491305,1,8,6,3,1,6,4,1,2) # of groups=4,0.3473710626626783,4.0
491307,0,8,4,2,1,6,3,0,1) # of groups=3,1.049561314039276,N/A
491308,1,8,7,3,1,8,4,1,2) # of groups=4,0.2916353146906277,4.0
491309,0,0,0,0,0,3,1,0,,1.1206323033619594,N/A
500002,1,8,10,6,6,11,5,2,3) # of groups=5,-0.1712692105362582,3.0
500003,1,8,10,6,7,11,5,2,3) # of groups=5,-0.0430659750472837,3.0
500005,1,8,11,7,8,10,5,2,3) # of groups=5,0.8664720797859149,5.0
500007,1,8,8,3,3,11,5,2,3) # of groups=5,0.6383781830527473,5.0
500008,1,8,11,7,8,11,5,2,3) # of groups=5,-0.262025168776458,2.0
500011,1,8,8,5,6,10,5,2,3) # of groups=5,-0.1221381962000346,3.0
500014,1,8,9,7,8,10,5,2,3) # of groups=5,-0.011764386232023,3.0
500015,1,8,7,5,6,7,5,2,3) # of groups=5,-0.7776777717822222,1.0
500016,1,8,10,7,7,9,5,2,3) # of groups=5,0.3356944551886039,4.0
500019,1,8,9,5,6,11,5,2,3) # of groups=5,-0.0262779035161222,3.0
500021,1,8,7,5,6,10,5,2,3) # of groups=5,0.2371793068486449,4.0
500024,1,8,11,7,8,10,5,2,3) # of groups=5,-0.1514005377410517,3.0
500025,1,8,5,6,5,7,5,2,3) # of groups=5,0.0264003831626303,3.0
500026,1,8,7,6,7,10,5,2,3) # of groups=5,-0.4772247357570072,2.0
500027,1,8,9,5,8,10,5,2,3) # of groups=5,0.6611605642574687,5.0
500030,1,8,11,7,7,10,5,2,3) # of groups=5,0.3591731345556579,4.0
500031,1,8,8,5,5,11,5,2,3) # of groups=5,-0.4921907807685489,2.0
500033,1,8,7,4,3,9,5,2,3) # of groups=5,0.0974526635458343,4.0
500036,1,8,10,6,7,11,5,2,3) # of groups=5,-0.6662336900045035,1.0
500037,0,8,3,0,0,8,3,0,1) # of groups=3,0.0797213185898193,N/A
500039,1,8,11,7,7,11,5,2,3) # of groups=5,0.038303835325969,3.0
500041,1,8,10,5,7,11,5,2,3) # of groups=5,-0.1249110372017919,3.0
500044,1,8,11,7,7,9,5,2,3) # of groups=5,0.3592035222446151,4.0
500050,1,8,11,7,7,10,5,2,3) # of groups=5,0.3946992270082097,5.0
500051,1,8,11,7,8,9,5,2,3) # of groups=5,0.0397572114089025,3.0
500052,0,0,0,0,0,2,0,0,,1.7730390998093792,N/A
500053,1,8,9,6,6,10,5,2,3) # of groups=5,-0.8521525120522281,1.0
500054,1,8,11,7,8,10,5,2,3) # of groups=5,-0.2707444752324127,2.0
500058,1,8,11,7,8,11,5,2,3) # of groups=5,-0.0386780950088639,3.0
500060,1,8,4,1,3,8,4,1,2) # of groups=4,-0.98463553802472,1.0
500064,1,8,6,6,6,8,5,2,3) # of groups=5,-0.9202392407943216,1.0
500072,1,8,9,6,6,10,5,2,3) # of groups=5,0.0547993724335147,3.0
500077,1,8,9,6,7,10,5,2,3) # of groups=5,-0.2713261653777333,2.0
500079,1,8,8,6,7,9,5,2,3) # of groups=5,-0.5868220746834346,2.0
500084,0,0,2,0,2,8,1,0,,-0.0288820010081174,N/A
500088,1,8,10,6,7,11,5,2,3) # of groups=5,-0.4131952352285704,2.0
500108,1,8,11,7,8,9,5,2,3) # of groups=5,0.2255627436220927,4.0
500119,1,8,7,4,7,10,5,2,3) # of groups=5,0.3820438539052697,4.0
50011F,1,8,4,3,0,4,4,1,2) # of groups=4,1.6174348773684333,nan
500124,1,8,10,6,7,9,5,2,3) # of groups=5,0.7221438252891468,5.0
500129,1,8,11,7,8,10,5,2,3) # of groups=5,-0.4355185764028833,2.0
500139,1,8,8,4,6,7,5,2,3) # of groups=5,0.0135054728563319,3.0
500141,1,8,7,6,6,9,5,2,3) # of groups=5,0.0075762017061812,3.0
500148,0,0,6,0,2,7,2,0,,0.2450333414190443,N/A
500150,1,8,9,5,7,11,5,2,3) # of groups=5,0.0148378153338866,3.0
500151,1,8,9,6,7,10,5,2,3) # of groups=5,0.1090222883996775,4.0
